Running for 2500.0 seconds (5000 samples at 0.5 second intervals).
Power measurements will start in 0 seconds time.

  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
09:59:48  62.2   0.0   9.4  28.2   0.3   26  24792  13724   37   32   29 102.47 
09:59:48  91.5   0.0   8.4   0.1   0.0   19  16166  14004    9    3    2 107.52 
09:59:49  70.0   0.0   9.4  20.5   0.1   17  23758  17554   61   39   70 101.22 
09:59:49  92.9   0.0   7.1   0.0   0.0   33  15276  13678    6    4    6  97.73 
09:59:50  72.9   0.0   5.5  21.5   0.0    3  19812  11936   36   12   49  92.09 
09:59:50   8.0   0.0   2.8  88.0   1.1    2  42312  11648    0    0   21  58.83 
09:59:51   6.6   0.0   3.4  89.5   0.5    3  30952   9472   23    3   24  57.56 
09:59:51  17.2   0.0   1.7  81.0   0.1   26  20870   7874   24    7    7  60.11 
09:59:52  25.9   0.0   2.0  71.6   0.5    2  30888  10568   11   10   28  68.48 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
09:59:52   4.5   0.0   1.0  94.1   0.4    2  24084   7168    2    2    1  41.66 
09:59:53  11.1   0.0   1.0  87.3   0.5    6  29168   9350    9    3    8  64.69 
09:59:53   5.0   0.0   0.8  94.1   0.1    2  19314   6748    6    4    6  42.54 
09:59:54   4.3   0.0   1.5  94.1   0.0    2  22000   6926   19    7   21  40.20 
09:59:54   6.6   0.0   1.3  92.1   0.0    1  17068   5704    0    0    0  23.95 
09:59:55   2.0   0.0   0.8  97.2   0.0    2  15106   4996    0    0    0  34.13 
09:59:55   8.1   0.0   1.4  90.5   0.0    4  13210  10458    6    4    6  54.25 
09:59:56   9.5   0.0   1.4  88.7   0.4    5  19084  12080    2    0    0  58.69 
09:59:56  13.1   0.0   1.5  85.0   0.4    2  19624  11764    0    0    0  60.06 
09:59:57   8.5   0.0   1.8  89.3   0.4    1  16562  11544    0    0    1  51.05 
09:59:57   8.6   0.0   1.3  89.8   0.3    4  15284  10372    6    4    6  50.96 
09:59:58  10.7   0.0   1.3  87.6   0.4    2  16844  10564    1    0    0  53.14 
09:59:58   8.9   0.0   1.0  89.8   0.3    2  14908  10764    1    0    0  50.55 
09:59:59  10.1   0.0   1.5  88.0   0.4    1  19576  12796   19    7   20  53.99 
09:59:59   9.0   0.0   1.5  89.3   0.3    2  15494  11438    6    4    6  52.30 
10:00:00  14.0   0.0   1.8  84.0   0.1    3  17100  15936    0    0    0  58.16 
10:00:00   9.4   0.0   1.9  88.7   0.0    2  13668  10624    1    0    0  52.25 
10:00:01   9.2   0.0   1.6  89.1   0.0    1  14982   9192    0    0    2  50.33 
10:00:01   4.7   0.0   1.6  93.7   0.0    1  13582   4856    6    4    6  27.84 
10:00:02   6.0   0.0   1.8  92.2   0.0    2  15966   6198    1    0    1  31.38 
10:00:02   6.4   0.0   1.9  91.6   0.0    2  17776   5910    0    0    0  27.48 
10:00:03   4.9   0.0   1.3  93.7   0.1    1  21666   6482    0    0    0  37.05 
10:00:03   3.4   0.0   0.9  95.7   0.0    2  18596   5850    7    4    6  34.74 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
10:00:04   5.2   0.1   1.3  93.4   0.0    3  21142   7808   15    3    2  42.21 
10:00:04   4.9   0.0   1.1  93.9   0.0    2  16224   5748    5    4   17  26.06 
10:00:05   5.9   0.0   0.8  93.3   0.0    2  14202   4894    0    0    1  18.02 
10:00:05   7.2   0.0   1.4  91.4   0.0    3  13292   4868    6    4    6  17.89 
10:00:06  13.5   0.0   2.4  84.0   0.0    3  29860   7186    3    0    1  55.03 
10:00:06   9.0   0.0   1.1  89.9   0.0    2  23664   6764    0    0    0  54.26 
10:00:07   3.1   0.0   0.6  96.1   0.1    1  14272   4622    0    0    1  33.18 
10:00:07   3.8   0.0   1.0  95.2   0.0    1  17476   5540    6    4    6  33.55 
10:00:08   7.3   0.0   1.1  91.6   0.0    1  14002   5020    0    0    0  18.53 
10:00:08   5.9   0.0   0.9  93.2   0.0    2  15314   5150    0    0    0  24.81 
10:00:09   5.6   0.0   1.9  92.5   0.0    3  17206   5690    2    0    0  30.17 
10:00:09   7.5   0.0   1.5  91.0   0.0    1  17526   6116   26   11   25  26.59 
10:00:10   7.8   0.0   1.3  91.0   0.0    3  13844   4938    0    0    1  16.82 
10:00:10   2.4   0.0   1.0  96.6   0.0    1  12572   4328    0    0    0  30.50 
10:00:11   3.0   0.0   1.1  95.8   0.0    2  15940   4944    1    0    1  35.87 
10:00:11   2.7   0.0   1.1  96.2   0.0    2  14346   4994    7    4    7  34.43 
10:00:12   3.2   0.0   1.1  95.7   0.0    1  15584   5116    1    0    1  34.47 
10:00:12   2.8   0.0   1.0  96.2   0.0    1  13702   4646    0    0    0  33.64 
10:00:13   3.8   0.0   1.5  94.6   0.1    2  17926   5804    0    0    0  39.83 
10:00:13   3.3   0.0   1.3  95.5   0.0    1  14962   5080    6    4    6  36.84 
10:00:14   6.9   0.0   1.3  91.8   0.0    3  13868   4772    0    0    0  19.11 
10:00:14   4.7   0.0   1.0  94.3   0.0    1  18414   6346   19    7   19  32.34 
10:00:15   4.2   0.0   0.8  95.0   0.0    3  14400   4648    0    0    1  27.06 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
10:00:15   6.7   0.0   1.9  91.4   0.0    2  13714   5026    6    4    6  16.81 
10:00:16   8.9   0.0   1.8  89.3   0.0    3  17582   7572    1    0    0  18.53 
10:00:16   6.9   0.0   2.4  90.7   0.0    4  17290   6444    1    0    0  32.03 
10:00:17   8.9   0.0   2.3  88.9   0.0    3  16080   7658    1    0    1  26.45 
10:00:17   6.2   0.0   1.5  92.2   0.0    3  14796   5198    6    4    6  28.42 
10:00:18   3.4   0.0   1.4  95.1   0.1    2  16358   5202    0    0    1  36.97 
10:00:18   4.6   0.0   1.3  94.1   0.0    2  13550   4698    1    0    0  28.29 
10:00:19   6.7   0.0   1.6  91.6   0.0    4  14280   4930    0    0    0  19.75 
10:00:19   6.1   0.0   1.8  92.1   0.0    2  17238   5906   25   11   25  28.85 
10:00:20   7.1   0.0   1.4  91.5   0.0   13  16786   5612    1    0    0  24.55 
10:00:20   6.7   0.0   1.4  91.9   0.0    3  15160   5346    0    0    0  19.11 
10:00:21   7.5   0.0   1.0  91.5   0.0    2  13888   5104    0    0    0  16.89 
10:00:21   6.3   0.0   1.1  92.5   0.0    2  14124   5000    7    4    7  20.17 
10:00:22   7.2   0.0   1.8  91.0   0.0    3  13426   5100    0    0    1  19.64 
10:00:22   7.2   0.0   1.8  91.0   0.0    1  14080   5028    0    0    0  17.67 
10:00:23   4.2   0.0   1.3  94.4   0.1    1  14502   5162    0    0    1  27.81 
10:00:23   3.7   0.0   1.4  94.9   0.0    1  13980   4922    6    4    6  29.75 
10:00:24   6.6   0.0   1.4  92.0   0.0    2  16026   5322    1    0    0  30.17 
10:00:24   4.5   0.0   1.6  93.8   0.0    1  20014   6344   19    7   20  39.21 
10:00:25   7.3   0.0   1.5  91.2   0.0    4  14032   5192    0    0    0  17.27 
10:00:25   2.3   0.0   0.9  96.7   0.1    1  15790   5086    6    4    6  33.14 
10:00:26   6.7   0.0   1.7  91.6   0.0    2  13842   4964    0    0    0  20.41 
10:00:26   6.4   0.0   1.5  92.0   0.0    2  16664   5468    1    0    0  23.74 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
10:00:27   6.1   0.0   1.0  92.9   0.0    2  15196   5608    0    0    2  26.41 
10:00:27   2.9   0.0   1.1  95.9   0.0    2  13760   4614    6    4    6  27.17 
10:00:28   5.6   0.0   1.5  92.9   0.0    3  13872   5142    0    0    0  22.55 
